DATE	COMP	HE01	HE02	HE03	HE04	HE05	HE06	HE07	HE08	HE09	HE10	HE11	HE12	HE13	HE14	HE15	HE16	HE17	HE18	HE19	HE20	HE21	HE22	HE23	HE24
11/11/2015	RTO	70708.39	68513.007	67502.995	67505.759	69113.521	73628.48	81244.791	85423.147	86168.619	86212.942	86091.196	85391.511	84603.408	84061.699	83329.658	83095.47	84777.399	90253.787	91640.86	90208.63	88137.741	84588.32	79304.122	74041.488
11/12/2015	RTO	70065.316	68052.07	67044.344	66957.352	68478.818	73419.775	81850.644	86536.164	87384.768	87931.128	88405.583	87713.192	87090.079	86726.53	85926.474	85711.859	87351.012	91856.875	92782.136	91284.056	89232.014	85227.385	79578.548	74118.328
11/13/2015	RTO	70246.558	68090.732	67144.622	67213.835	68927.868	73687.155	82290.329	86664.074	86890.081	86396.601	86120.433	85308.766	84640.098	83972.846	83269.735	82845.116	84558.973	89871.78	90995.454	89850.198	88428.907	85683.667	81730.737	77028.306
11/14/2015	RTO	73344.092	70932.081	70001.044	69644.221	70529.491	72575.211	76081.381	78988.974	81016.743	81773.953	81167.57	79781.549	77900.258	76084.054	74792.009	74702.388	76776.64	82847.915	85129.908	84504.182	83601.216	81887.516	78839.732	75486.252
11/15/2015	RTO	72639.7	70870.032	70015.53	69869.894	70554.541	72235.929	74664.969	76810.848	77784.987	77012.783	75497.568	74237.401	73268.247	72381.574	71674.691	71824.246	74194.661	81025.647	83732.937	82946.436	81822.912	79003.491	75257.178	71525.738
11/16/2015	RTO	68724.255	67486.252	67290.513	68005.174	70411.014	76416.635	85654.686	90281.148	89253.149	87545.57	86504.285	85599.296	84624.161	84144.728	83635.311	83309.719	84703.355	90703.622	92056.721	90808.454	88565.325	84749.331	79552.417	74431.876
11/17/2015	RTO	70641.958	68679.552	67672.791	67661.869	69340.147	74450.929	83041.365	87171.798	86869.243	86279.999	85951.944	85163.917	84548.585	84405.288	84205.983	84434.873	86464.593	92048.774	92859.821	91528.976	89085.953	85168.255	79376.659	74094.332
11/18/2015	RTO	69899.873	67725.948	66665.503	66535.582	67964.696	72886.172	81208.4	85360.871	85550.935	85531.296	85683.967	85636.799	85289.08	85364.776	84950.164	84869.735	86963.48	91099.9	91592.24	89925.257	87573.753	83187.481	77636.186	72038.295
11/19/2015	RTO	67856.371	65477.543	64216.67	63877.935	65083.51	69774.106	78358.189	83435.505	84508.028	85146.31	86037.368	85959.013	85851.03	85481.018	85049.92	84896.204	86346.742	90750.746	91884.861	90530.601	88731.468	85060.661	79575.893	74238.898
11/20/2015	RTO	70088.486	68127.849	67268.596	67473.743	69159.297	74604.953	83694.57	88332.75	88638.521	87818.237	87111.741	85916.578	84847.738	84114.865	83430.842	83274.003	85116.717	91145.25	92258.225	91341.378	90251.58	87891.314	83911.829	79469.914
11/21/2015	RTO	76061.962	73832.871	72966.855	72714.358	73665.802	76209.027	79916.443	82983.208	84595.779	84381.441	83414.234	82091.911	80555.828	79501.882	78655.889	78905.419	81379.457	86956.518	87727.873	86949.292	85720.639	83308.166	79620.754	75813.138
11/22/2015	RTO	72428.073	70360.388	69264.029	69003.112	69527.709	71102.042	73783.514	76597.623	79861.053	81925.806	82288.356	82338.478	82392.226	82307.918	82354.483	82962.335	85923.113	92855.934	95215.143	94797.673	93874.847	91038.107	87288.681	83042.105
11/23/2015	RTO	80428.798	79059.607	78638.476	79466.784	81929.549	87870.22	97098.844	101600.772	100595.237	98757.003	97389.858	95691.138	94076.326	92944.145	91919.324	92101.786	94933.662	102348.069	104505.15	103999.586	102536.543	98843.333	93096.086	87568.22
11/24/2015	RTO	83740.902	81879.709	81185.749	81352.012	83236.612	88696.418	97211.625	101596.1	100136.839	97300.145	94413.222	91849.529	89823.201	88526.29	87618.499	87559.549	89744.677	96294.859	98224.06	97767.717	96455.222	93558.262	89138.703	84251.083
11/25/2015	RTO	80806.811	79098.542	78491.044	78996.11	81131.552	86155.571	93840.99	97938.626	97416.943	94863.636	92534.711	90197.945	88103.055	86713.446	85366.822	84715.762	86476.058	92319.427	93204.619	91901.107	90346.689	87300.247	82580.619	77415.036
11/26/2015	RTO	73046.839	70593.407	69271.053	68807.53	69374.92	71180.245	73711.644	75947.364	77946.087	79134.038	79645.64	79139.845	76866.041	73800.113	71356.127	69632.164	69444.47	72317.495	72538.44	72187.42	72139.66	71286.645	69443.186	66876.936
11/27/2015	RTO	64513.28	62970.91	62227.868	62315.155	63680.881	66584.837	70749.576	73540.385	75191.702	75948.397	76233.983	75784.225	74812.842	74163.789	73738.176	74024.389	76428.622	81822.383	81891.562	80682.271	79146.205	76688.415	73407.363	69284.868
11/28/2015	RTO	65699.346	63494.574	62345.114	61797.983	62225.076	63949.939	66678.616	69942.47	73071.663	76017.689	77360.521	77605.182	76971.799	76319.79	75900.473	76017.158	78547.54	82928.261	83220.63	82321.795	80955.831	78582.951	75199.996	70894.138
11/29/2015	RTO	67265.445	64915.085	63676.4	63159.445	63507.064	64703.517	67239.336	70222.615	73485.449	76263.53	77443.414	77556.059	77798.911	77460.592	77475.903	78325.239	82035.239	88478.025	89971.72	89238.623	88250.907	84842.921	80680.499	76190.877
11/30/2015	RTO	72817.497	71095.366	70475.201	70969.376	73258.297	78706.346	87253.043	92731.01	93625.372	93790.525	93909.797	93339.781	92978.401	92593.325	92258.002	92634.713	95377.032	100383.234	100891.403	99476.858	97046.331	92660.827	86512.99	80366.729
12/1/2015	RTO	75713.396	73214.221	71873.123	71606.614	73137.371	77947.831	86218.22	91594.47	92271.687	92462.135	92834.791	92641.612	91940.711	91574.683	90807.773	90642.441	93029.964	97591.41	98112.197	96629.958	94705.979	90668.005	84392.94	78255.185
12/2/2015	RTO	73801.02	71443.042	70131.492	69790.745	71400.499	76593.165	85013.626	90526.243	91165.791	91472.807	91564.884	91233.386	90693.184	90645.005	90246.808	90411.089	93222.769	98061.375	98785.214	97387.419	95327.647	91699.78	85911.661	80096.337
12/3/2015	RTO	75824.492	73609.838	72589.445	72920.412	75022.355	80711.471	89944.183	95305.482	95416.515	94955.096	94376.027	93418.164	92328.126	91787.118	91357.726	91806.307	95103.888	101953.922	103230.227	102598.224	101137.938	97887.922	92087.23	86056.929
12/4/2015	RTO	82009.142	79782.972	78837.829	79113.891	81119.043	86546.452	95403.552	100449.188	99324.75	96967.142	94785.484	92483.337	90601.907	89079.667	87969.754	87546.402	90239.94	97112.472	98812.709	98070.122	97139.862	94969.225	91138.701	86204.959
12/5/2015	RTO	82608.688	80464.457	79562.893	79361.311	80402.687	82754.056	86713.3	90388.182	91962.356	90984.476	88916.419	86268.314	83558.606	81072.154	79575.561	79277.62	82333.409	89998.918	92453.865	92256.067	92003.883	90627.425	87875.641	84064.34
12/6/2015	RTO	80666.974	78956.353	77889	77939.506	78929.226	80849.034	83780.149	86859.224	88239.715	86979.105	84220.625	81815.972	79878.514	78447.495	77727.433	78306.263	82427.329	90880.489	93617.881	93672.121	93286.892	90732.038	86254.246	81392.092
12/7/2015	RTO	78074.164	76396.598	75663.375	76172.059	78722.573	84479.203	94016.37	99324.408	98766.519	96644.346	94559.966	92891.905	91592.525	90819.234	90195.082	90260.557	93363.735	100269.098	101879.519	101076.893	99346.373	95662.575	89807.314	83603.629
12/8/2015	RTO	79393.621	76873.42	76211.609	76389.646	78768.054	84417.781	93824.923	98968.282	98045.804	95670.302	93740.543	91632.799	90169.597	88971.73	88302.695	88565.613	91692.107	99212.446	101337.832	100907.625	99524.862	96357.45	90728.825	84455.74
12/9/2015	RTO	80231.771	78327.053	77684.899	77853.685	80143.135	85352.455	94341.483	99259.321	98181.577	96464.384	94866.37	93015.319	91375.22	90432.125	89784.273	89956.408	92985.831	99520.224	100500.457	99169.372	97279.006	93740.88	87111.206	80679.656
12/10/2015	RTO	76016.364	73602.201	72266.479	72262.916	74137.373	79149.601	88368.999	93299.82	92805.592	91344.356	89859.359	88315.886	87200.49	86665.982	86077.244	85952.835	88548.578	95917.097	97001.102	96211.064	94608.797	91017.125	85388.236	79106.656
12/11/2015	RTO	74207.075	71503.764	70316.831	70276.471	71903.683	76655.27	85516.261	90632.383	90012.599	89053.445	88425.995	86876.175	85596.142	85080.443	84414.415	83842.838	85980.717	92132.624	92371.673	90396.227	88639.422	85751.909	81100.989	75159.8
12/12/2015	RTO	70122.36	67244.017	65639.758	64891.819	65144.585	66925.709	70181.329	73568.888	76382.219	78225.795	78540.569	78133.102	77255.747	76415.154	75746.366	75669.976	78205.344	84233.251	84417.179	83090.533	81754.22	79291.224	75491.577	70579.315
12/13/2015	RTO	66316.636	63314.503	61718.01	60835.086	60825.296	62085.474	64535.42	67629.672	70741.041	73008.176	73837.061	74177.072	74494.229	74445.615	74018.374	74519.745	78397.364	85524.576	86743.692	86142.666	84741.414	81427.616	76193.754	70745.65
12/14/2015	RTO	66528.447	64340.5	63282.923	63135.484	64741.568	69667.232	78579.457	84841.797	85747.173	86252.138	86942.25	87024.753	86785.747	86937.053	86567.86	86630.441	89479.617	95207.423	96179.378	94876.026	92655.638	88519.72	82889.976	76152.925
12/15/2015	RTO	70886.645	67961.082	66227.127	65977.414	67429.779	72265.732	81006.571	86648.053	87187.469	87352.771	87518.551	87333.45	86929.562	86815.682	86271.127	86387.723	89164.429	95997.142	97081.558	96214.618	94999.742	91384.704	85726.46	79345.672
12/16/2015	RTO	74427.571	71959.439	70809.426	70842.819	72610.906	77813.241	87009.899	92421.577	92028.462	90452.41	89152.053	87818.865	86704.724	86001.302	85587.598	85575.454	88334.318	95172.964	96914.663	96260.127	94806.559	91440.832	85826.615	78956.776
12/17/2015	RTO	74088.613	71087.364	69601.292	69418.81	71047.144	76058.257	84864.308	90919.836	91655.542	91647.894	92099.208	92078.701	91565.657	91199.57	90720.596	90700.808	93006.261	98499.294	99477.514	98200.926	96564.976	93615.857	87895.819	81590.783
12/18/2015	RTO	76855.7	74158.733	72869.659	72829.02	74545.069	79640.509	88229.066	94513.532	95649.08	96094.074	96311.935	95460.394	94507.203	93751.401	93414.645	93809.781	96984.816	103628.537	104493.735	103233.562	101833.122	99422.48	95299.205	90020.994
12/19/2015	RTO	85607.999	83017.537	81927.735	81574.006	82275.416	84472.505	88318.326	92186.757	94395.484	94446.689	93489.305	92169.663	90439.321	88652.975	87439.397	87274.667	90355.637	97899.721	99957.083	99688.214	99050.418	97380.822	94237.886	89923.261
12/20/2015	RTO	85903.543	83509.764	82415.698	82094.525	82611.717	84471.271	87329.875	90599.176	92017.45	90653.359	88123.554	85642.863	84069.838	82709.245	81831.225	82673.129	86677.477	95022.298	97152.988	97119.734	96770.744	94221.337	89797.163	84426.287
12/21/2015	RTO	80323.665	77865.792	76769.222	76809.975	78496.61	83180.478	90707.378	96019.134	97129.101	96703.538	96096.719	94951.407	93537.318	92754.284	91863.954	91653.258	93988.168	98873.159	99049.456	97314.084	95159.522	91529.542	85816.269	79139.366
12/22/2015	RTO	73971.067	70727.053	69095.057	68553.822	69908.918	74134.472	81283.078	87051.888	88539.429	89037.041	89351.267	89133.566	88502.49	87931	87127.608	86605.396	88278.736	93803.733	94872.944	93472.143	91655.197	88359.487	83404.371	77090.254
12/23/2015	RTO	72015.31	68921.043	67106.855	66466.048	67447.594	71288.482	77837.543	83463.884	85440.667	86849.046	88031.635	88098.324	87458.982	86910.345	86274.155	85986.295	87949.752	91904.61	92123.767	90324.098	88239.618	85029.801	79941.202	73650.113
12/24/2015	RTO	68174.929	64464.728	62369.526	61177.19	61522.189	63633.382	67518.714	71895.497	74778.648	77641.82	79382.764	79769.973	79096.841	78391.531	77739.427	77210.326	78628.272	83105.633	82127.187	79596.59	78141.332	76681.981	74262.496	70430.603
12/25/2015	RTO	66101.821	62720.07	60568.394	59417.453	59400.561	60531.236	62808.979	65904.05	68771.133	71629.962	73475.292	74372.075	74233.2	73396.493	72443.484	71988.425	73180.936	76656.547	76990.591	76187.497	75554.101	74208.81	71585.829	67758.16
12/26/2015	RTO	63816.482	61136.972	59588.981	58910.239	59243.829	60606.064	63134.985	66273.278	69370.789	72918.847	75680.096	77009.149	77116.255	76267.847	75714.539	75908.757	78295.819	83082.703	83487.594	82603.672	81203.457	78763.038	75458.682	70907.897
12/27/2015	RTO	66755.272	63502.592	61796.906	60929.277	60858.817	61747.224	63671.449	65964.348	68793.788	71623.616	73328.358	74542.537	75037.654	78015.145	74816.298	75271.804	78307.243	84356.217	85526.551	84779.891	83447.143	81166.301	76989.339	72618.828
12/28/2015	RTO	68828.015	66783.543	65764.18	65965.218	67645.69	71861.512	78442.407	84130.604	87177.363	89451.261	91310.581	92185.855	92564.37	92754.826	92558.076	92877.129	95708.652	100511.46	100502.91	98688.125	96230.046	92338.178	86931.27	81003.403
12/29/2015	RTO	76015.657	72818.208	71182.668	70488.461	71525.355	74998.055	80499.106	85237.546	87325.4	88707.101	89624.601	89739.739	89193.487	88535.959	87842.263	87495.99	89317.167	94745.722	95518.679	94096.79	92030.554	88772.326	83914.906	78521.238
12/30/2015	RTO	73947.566	71170.598	69860.022	69204.131	70238.111	73899.763	79526.825	84400.031	86661.918	88036.842	89020.094	89205.835	88826.515	88545.432	88119.005	88037.653	90182.716	94698.438	95018.641	93170.079	91166.478	87952.563	83201.39	77804.236
12/31/2015	RTO	73095.804	70112.884	68622.627	68131.185	69041.005	72278.387	77216.038	81485.007	83730.547	85520.788	86609.475	86764.483	86292.391	85697.476	85345.644	85654.853	88624.963	93997.904	94070.663	91293.656	88459.381	85351.114	82253.112	79160.81
